Device Time, Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Mass Air Flow Rate(g/s),Throttle Position(Manifold)(%),Timing Advance(°)
31-maj-2017 08:23:47.998,15.37470722,1818.75,15.75,-0.39215687,19.5
31-maj-2017 08:23:48.097,15.37470722,1818.75,15.75,-0.39215687,19.5
31-maj-2017 08:23:48.195,15.37470722,1818.75,15.75,-0.39215687,19.5
31-maj-2017 08:23:48.296,15.37470722,1818.75,15.75,11.76470566,19.5
31-maj-2017 08:23:48.396,15.37470722,1818.75,15.75,11.76470566,19.5
31-maj-2017 08:23:48.496,15.37470722,1818.75,15.75,11.76470566,19.5
31-maj-2017 08:23:48.598,14.38417912,1818.75,15.75,11.76470566,19.5
31-maj-2017 08:23:48.696,14.38417912,1818.75,18,11.76470566,19.5
31-maj-2017 08:23:48.796,14.38417912,1818.75,18,11.76470566,19.5
31-maj-2017 08:23:48.897,14.38417912,1861.5,18,11.76470566,19.5
31-maj-2017 08:23:48.998,14.38417912,1861.5,18,11.76470566,19.5
31-maj-2017 08:23:49.097,14.38417912,1861.5,18,11.76470566,19.5
31-maj-2017 08:23:49.196,14.38417912,1861.5,18,12.15686321,19.5
31-maj-2017 08:23:49.299,14.38417912,1861.5,18,12.15686321,19.5
31-maj-2017 08:23:49.395,14.38417912,1861.5,18,12.15686321,19.5
31-maj-2017 08:23:49.495,14.38417912,1861.5,18,12.15686321,19.5
31-maj-2017 08:23:49.596,14.66052151,1861.5,18,12.15686321,19.5
31-maj-2017 08:23:49.696,14.66052151,1861.5,19,12.15686321,19.5
31-maj-2017 08:23:49.798,14.66052151,1861.5,19,12.15686321,19.5
31-maj-2017 08:23:49.898,14.66052151,1918,19,12.15686321,19.5
31-maj-2017 08:23:49.996,14.66052151,1918,19,12.15686321,20
31-maj-2017 08:23:50.097,14.66052151,1918,19,12.15686321,20
31-maj-2017 08:23:50.196,14.66052151,1918,19,12.94117641,20
31-maj-2017 08:23:50.297,14.66052151,1918,19,12.94117641,20
31-maj-2017 08:23:50.397,14.66052151,1918,19,12.94117641,20
31-maj-2017 08:23:50.496,14.45954514,1918,19,12.94117641,20
31-maj-2017 08:23:50.596,14.45954514,1918,19,12.94117641,20
31-maj-2017 08:23:50.696,14.45954514,1918,21.75,12.94117641,20
31-maj-2017 08:23:50.797,14.45954514,1969,21.75,12.94117641,20
31-maj-2017 08:23:50.898,14.45954514,1969,21.75,12.94117641,20
31-maj-2017 08:23:50.996,14.45954514,1969,21.75,12.94117641,19.5
31-maj-2017 08:23:51.098,14.45954514,1969,21.75,14.50980377,19.5
31-maj-2017 08:23:51.198,14.45954514,1969,21.75,14.50980377,19.5
31-maj-2017 08:23:51.297,14.45954514,1969,21.75,14.50980377,19.5
31-maj-2017 08:23:51.397,14.45954514,1969,21.75,14.50980377,19.5
31-maj-2017 08:23:51.495,14.64257717,1969,21.75,14.50980377,19.5
31-maj-2017 08:23:51.596,14.64257717,1969,21.75,14.50980377,19.5
31-maj-2017 08:23:51.697,14.64257717,1969,22.25,14.50980377,19.5
31-maj-2017 08:23:51.796,14.64257717,2035.75,22.25,14.50980377,19.5
31-maj-2017 08:23:51.897,14.64257717,2035.75,22.25,14.50980377,19.5
31-maj-2017 08:23:51.995,14.64257717,2035.75,22.25,14.50980377,20
31-maj-2017 08:23:52.095,14.64257717,2035.75,22.25,14.50980377,20
31-maj-2017 08:23:52.197,14.64257717,2035.75,22.25,14.90196133,20
31-maj-2017 08:23:52.297,14.64257717,2035.75,22.25,14.90196133,20
31-maj-2017 08:23:52.396,14.64257717,2035.75,22.25,14.90196133,20
31-maj-2017 08:23:52.496,14.33034706,2035.75,22.25,14.90196133,20
31-maj-2017 08:23:52.596,14.33034706,2035.75,23,14.90196133,20
31-maj-2017 08:23:52.696,14.33034706,2035.75,23,14.90196133,20
31-maj-2017 08:23:52.798,14.33034706,2071.25,23,14.90196133,20
31-maj-2017 08:23:52.896,14.33034706,2071.25,23,14.90196133,20
31-maj-2017 08:23:52.997,14.33034706,2071.25,23,14.90196133,20
31-maj-2017 08:23:53.096,14.33034706,2071.25,23,17.64705849,20
31-maj-2017 08:23:53.197,14.33034706,2071.25,23,17.64705849,20
31-maj-2017 08:23:53.297,14.33034706,2071.25,23,17.64705849,20
31-maj-2017 08:23:53.397,15.22756386,2071.25,23,17.64705849,20
31-maj-2017 08:23:53.496,15.22756386,2071.25,23,17.64705849,20
31-maj-2017 08:23:53.596,15.22756386,2071.25,30.75,17.64705849,20
31-maj-2017 08:23:53.696,15.22756386,2071.25,30.75,17.64705849,20
31-maj-2017 08:23:53.799,15.22756386,2115.25,30.75,17.64705849,20
31-maj-2017 08:23:53.897,15.22756386,2115.25,30.75,17.64705849,18.5
31-maj-2017 08:23:53.997,15.22756386,2115.25,30.75,17.64705849,18.5
31-maj-2017 08:23:54.105,15.22756386,2115.25,30.75,37.25490189,18.5
31-maj-2017 08:23:54.197,15.22756386,2115.25,30.75,37.25490189,18.5
31-maj-2017 08:23:54.297,15.22756386,2115.25,30.75,37.25490189,18.5
31-maj-2017 08:23:54.397,13.13525295,2115.25,30.75,37.25490189,18.5
31-maj-2017 08:23:54.496,13.13525295,2115.25,30.75,37.25490189,18.5
31-maj-2017 08:23:54.596,13.13525295,2115.25,47.25,37.25490189,18.5
31-maj-2017 08:23:54.696,13.13525295,2249.5,47.25,37.25490189,18.5
31-maj-2017 08:23:54.797,13.13525295,2249.5,47.25,37.25490189,18.5
31-maj-2017 08:23:54.896,13.13525295,2249.5,47.25,37.25490189,14
31-maj-2017 08:23:54.995,13.13525295,2249.5,47.25,100,14
31-maj-2017 08:23:55.097,13.13525295,2249.5,47.25,100,14
31-maj-2017 08:23:55.197,13.13525295,2249.5,47.25,100,14
31-maj-2017 08:23:55.297,14.99428654,2249.5,47.25,100,14
31-maj-2017 08:23:55.396,14.99428654,2249.5,47.25,100,14
31-maj-2017 08:23:55.495,14.99428654,2249.5,56.5,100,14
31-maj-2017 08:23:55.597,14.99428654,2419.25,56.5,100,14
31-maj-2017 08:23:55.699,14.99428654,2419.25,56.5,100,14
31-maj-2017 08:23:55.796,14.99428654,2419.25,56.5,100,13.5
31-maj-2017 08:23:55.897,14.99428654,2419.25,56.5,100,13.5
31-maj-2017 08:23:55.996,14.99428654,2419.25,56.5,100,13.5
31-maj-2017 08:23:56.097,14.99428654,2419.25,56.5,100,13.5
31-maj-2017 08:23:56.197,14.99428654,2419.25,56.5,100,13.5
31-maj-2017 08:23:56.297,14.64257717,2419.25,56.5,100,13.5
31-maj-2017 08:23:56.397,14.64257717,2419.25,62,100,13.5
31-maj-2017 08:23:56.496,14.64257717,2419.25,62,100,13.5
31-maj-2017 08:23:56.597,14.64257717,2628.5,62,100,13.5
31-maj-2017 08:23:56.700,14.64257717,2628.5,62,100,15.5
31-maj-2017 08:23:56.798,14.64257717,2628.5,62,100,15.5
31-maj-2017 08:23:56.898,14.64257717,2628.5,62,100,15.5
31-maj-2017 08:23:56.998,14.64257717,2628.5,62,100,15.5
31-maj-2017 08:23:57.097,14.64257717,2628.5,62,100,15.5
31-maj-2017 08:23:57.198,14.72871017,2628.5,62,100,15.5
31-maj-2017 08:23:57.297,14.72871017,2628.5,62,100,15.5
31-maj-2017 08:23:57.397,14.72871017,2628.5,63.25,100,15.5
31-maj-2017 08:23:57.495,14.72871017,2789,63.25,100,15.5
31-maj-2017 08:23:57.597,14.72871017,2789,63.25,100,15.5
31-maj-2017 08:23:57.698,14.72871017,2789,63.25,100,3
31-maj-2017 08:23:57.797,14.72871017,2789,63.25,42.74509811,3
31-maj-2017 08:23:57.896,14.72871017,2789,63.25,42.74509811,3
31-maj-2017 08:23:57.996,14.72871017,2789,63.25,42.74509811,3
31-maj-2017 08:23:58.097,14.72871017,2789,63.25,42.74509811,3
31-maj-2017 08:23:58.196,14.99428654,2789,63.25,42.74509811,3
31-maj-2017 08:23:58.297,14.99428654,2789,63.25,42.74509811,3
31-maj-2017 08:23:58.397,14.99428654,2789,41,42.74509811,3
31-maj-2017 08:23:58.495,14.99428654,2919.75,41,42.74509811,3
31-maj-2017 08:23:58.595,14.99428654,2919.75,41,42.74509811,3
31-maj-2017 08:23:58.696,14.99428654,2919.75,41,42.74509811,21
31-maj-2017 08:23:58.797,14.99428654,2919.75,41,9.01960754,21
31-maj-2017 08:23:58.897,14.99428654,2919.75,41,9.01960754,21
31-maj-2017 08:23:58.997,14.99428654,2919.75,41,9.01960754,21
31-maj-2017 08:23:59.097,12.39235783,2919.75,41,9.01960754,21
31-maj-2017 08:23:59.196,12.39235783,2919.75,41,9.01960754,21
31-maj-2017 08:23:59.296,12.39235783,2919.75,9.5,9.01960754,21
31-maj-2017 08:23:59.397,12.39235783,2919.75,9.5,9.01960754,21
31-maj-2017 08:23:59.495,12.39235783,2544,9.5,9.01960754,21
31-maj-2017 08:23:59.596,12.39235783,2544,9.5,9.01960754,9
31-maj-2017 08:23:59.700,12.39235783,2544,9.5,9.01960754,9
31-maj-2017 08:23:59.798,12.39235783,2544,9.5,3.52941179,9
31-maj-2017 08:23:59.900,12.39235783,2544,9.5,3.52941179,9
31-maj-2017 08:23:59.996,12.39235783,2544,9.5,3.52941179,9
31-maj-2017 08:24:00.095,29.39955139,2544,9.5,3.52941179,9
31-maj-2017 08:24:00.195,29.39955139,2544,9.5,3.52941179,9
31-maj-2017 08:24:00.295,29.39955139,2544,1.25,3.52941179,9
31-maj-2017 08:24:00.397,29.39955139,2312,1.25,3.52941179,9
31-maj-2017 08:24:00.496,29.39955139,2312,1.25,3.52941179,9
31-maj-2017 08:24:00.597,29.39955139,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:00.697,29.39955139,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:00.799,29.39955139,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:00.896,29.39955139,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:00.997,29.39955139,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:01.098,29.39955139,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:01.198,14.5133791,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:01.298,14.5133791,2312,1.25,3.52941179,31.5
31-maj-2017 08:24:01.395,14.5133791,2312,5.5,3.52941179,31.5
31-maj-2017 08:24:01.495,14.5133791,2299.25,5.5,3.52941179,31.5
31-maj-2017 08:24:01.598,14.5133791,2299.25,5.5,3.52941179,31.5
31-maj-2017 08:24:01.697,14.5133791,2299.25,5.5,3.52941179,30.5
31-maj-2017 08:24:01.797,14.5133791,2299.25,5.5,3.52941179,30.5
31-maj-2017 08:24:01.896,14.5133791,2299.25,5.5,3.52941179,30.5
31-maj-2017 08:24:01.998,14.5133791,2299.25,5.5,3.52941179,30.5
31-maj-2017 08:24:02.096,14.5133791,2299.25,5.5,3.52941179,30.5
31-maj-2017 08:24:02.197,14.42365742,2299.25,5.5,3.52941179,30.5
31-maj-2017 08:24:02.295,14.42365742,2299.25,5,3.52941179,30.5
31-maj-2017 08:24:02.395,14.42365742,2299.25,5,3.52941179,30.5
31-maj-2017 08:24:02.495,14.42365742,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:02.596,14.42365742,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:02.695,14.42365742,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:02.795,14.42365742,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:02.896,14.42365742,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:02.996,14.42365742,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:03.098,14.84714413,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:03.196,14.84714413,2269.5,5,3.52941179,30.5
31-maj-2017 08:24:03.296,14.84714413,2269.5,5.25,3.52941179,30.5
31-maj-2017 08:24:03.396,14.84714413,2269.5,5.25,3.52941179,30.5
31-maj-2017 08:24:03.496,14.84714413,2246.25,5.25,3.52941179,30.5
31-maj-2017 08:24:03.595,14.84714413,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:03.699,14.84714413,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:03.795,14.84714413,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:03.896,14.84714413,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:03.996,14.84714413,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:04.095,14.82202148,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:04.197,14.82202148,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:04.298,14.82202148,2246.25,5.25,3.52941179,30
31-maj-2017 08:24:04.396,14.82202148,2222,5.25,3.52941179,30
31-maj-2017 08:24:04.496,14.82202148,2222,5.25,3.52941179,30
31-maj-2017 08:24:04.596,14.82202148,2222,5.25,3.52941179,30
31-maj-2017 08:24:04.697,14.82202148,2222,5.25,3.52941179,30
31-maj-2017 08:24:04.797,14.82202148,2222,5.25,3.52941179,30
31-maj-2017 08:24:04.897,14.82202148,2222,5.25,3.52941179,30
31-maj-2017 08:24:04.996,14.82202148,2222,5.25,3.52941179,30
31-maj-2017 08:24:05.096,14.69999981,2222,5.25,3.52941179,30
31-maj-2017 08:24:05.197,14.69999981,2222,5.25,3.52941179,30
31-maj-2017 08:24:05.298,14.69999981,2222,5.25,3.52941179,30
31-maj-2017 08:24:05.396,14.69999981,2200.75,5.25,3.52941179,30
31-maj-2017 08:24:05.495,14.69999981,2200.75,5.25,3.52941179,30
31-maj-2017 08:24:05.596,14.69999981,2200.75,5.25,3.52941179,30
31-maj-2017 08:24:05.698,14.69999981,2200.75,5.25,3.13725495,30
31-maj-2017 08:24:05.796,14.69999981,2200.75,5.25,3.13725495,30
31-maj-2017 08:24:05.896,14.69999981,2200.75,5.25,3.13725495,30
31-maj-2017 08:24:05.997,14.57079983,2200.75,5.25,3.13725495,30
31-maj-2017 08:24:06.098,14.57079983,2200.75,5.25,3.13725495,30
31-maj-2017 08:24:06.196,14.57079983,2200.75,5,3.13725495,30
31-maj-2017 08:24:06.297,14.57079983,2161.25,5,3.13725495,30
31-maj-2017 08:24:06.396,14.57079983,2161.25,5,3.13725495,30
31-maj-2017 08:24:06.495,14.57079983,2161.25,5,3.13725495,29
31-maj-2017 08:24:06.596,14.57079983,2161.25,5,3.13725495,29
31-maj-2017 08:24:06.697,14.57079983,2161.25,5,3.13725495,29
31-maj-2017 08:24:06.797,14.57079983,2161.25,5,3.13725495,29
31-maj-2017 08:24:06.898,14.57079983,2161.25,5,3.13725495,29
31-maj-2017 08:24:06.997,14.69999981,2161.25,5,3.13725495,29
31-maj-2017 08:24:07.097,14.69999981,2161.25,5,3.13725495,29
31-maj-2017 08:24:07.197,14.69999981,2161.25,5,3.13725495,29
31-maj-2017 08:24:07.297,14.69999981,2115.25,5,3.13725495,29
31-maj-2017 08:24:07.397,14.69999981,2115.25,5,3.13725495,29
31-maj-2017 08:24:07.496,14.69999981,2115.25,5,3.13725495,29
31-maj-2017 08:24:07.595,14.69999981,2115.25,5,3.13725495,29
31-maj-2017 08:24:07.696,14.69999981,2115.25,5,3.13725495,29
31-maj-2017 08:24:07.796,14.69999981,2115.25,5,3.13725495,29
31-maj-2017 08:24:07.895,14.69999981,2115.25,5,3.13725495,29
31-maj-2017 08:24:07.996,14.7968998,2115.25,5,3.13725495,29
31-maj-2017 08:24:08.097,14.7968998,2115.25,5,3.13725495,29
31-maj-2017 08:24:08.197,14.7968998,2115.25,5,3.13725495,29
31-maj-2017 08:24:08.297,14.7968998,2115.25,5,3.13725495,29
31-maj-2017 08:24:08.396,14.7968998,2076.5,5,3.13725495,29
31-maj-2017 08:24:08.496,14.7968998,2076.5,5,3.13725495,27.5
31-maj-2017 08:24:08.597,14.7968998,2076.5,5,3.13725495,27.5
31-maj-2017 08:24:08.696,14.7968998,2076.5,5,3.92156863,27.5
31-maj-2017 08:24:08.798,14.7968998,2076.5,5,3.92156863,27.5
31-maj-2017 08:24:08.896,14.7968998,2076.5,5,3.92156863,27.5
31-maj-2017 08:24:08.996,13.96428108,2076.5,5,3.92156863,27.5
31-maj-2017 08:24:09.097,13.96428108,2076.5,5,3.92156863,27.5
31-maj-2017 08:24:09.197,13.96428108,2076.5,7,3.92156863,27.5
31-maj-2017 08:24:09.298,13.96428108,2076.5,7,3.92156863,27.5
31-maj-2017 08:24:09.397,13.96428108,2072.25,7,3.92156863,27.5
31-maj-2017 08:24:09.496,13.96428108,2072.25,7,3.92156863,23
31-maj-2017 08:24:09.596,13.96428108,2072.25,7,3.92156863,23
31-maj-2017 08:24:09.696,13.96428108,2072.25,7,4.70588255,23
31-maj-2017 08:24:09.796,13.96428108,2072.25,7,4.70588255,23
31-maj-2017 08:24:09.896,13.96428108,2072.25,7,4.70588255,23
31-maj-2017 08:24:09.996,14.40571213,2072.25,7,4.70588255,23
31-maj-2017 08:24:10.097,14.40571213,2072.25,7,4.70588255,23
31-maj-2017 08:24:10.197,14.40571213,2072.25,7,4.70588255,23
31-maj-2017 08:24:10.298,14.40571213,2064.75,7,4.70588255,23
31-maj-2017 08:24:10.396,14.40571213,2064.75,7,4.70588255,23
31-maj-2017 08:24:10.495,14.40571213,2064.75,7,4.70588255,24
31-maj-2017 08:24:10.598,14.40571213,2064.75,7,4.70588255,24
31-maj-2017 08:24:10.698,14.40571213,2064.75,7,4.70588255,24
31-maj-2017 08:24:10.797,14.40571213,2064.75,7,4.70588255,24
31-maj-2017 08:24:10.897,14.84714413,2064.75,7,4.70588255,24
31-maj-2017 08:24:10.996,14.84714413,2064.75,7,4.70588255,24
31-maj-2017 08:24:11.098,14.84714413,2064.75,6.75,4.70588255,24
31-maj-2017 08:24:11.196,14.84714413,2077.25,6.75,4.70588255,24
31-maj-2017 08:24:11.295,14.84714413,2077.25,6.75,4.70588255,24
31-maj-2017 08:24:11.396,14.84714413,2077.25,6.75,4.70588255,24.5
31-maj-2017 08:24:11.496,14.84714413,2077.25,6.75,3.52941179,24.5
31-maj-2017 08:24:11.599,14.84714413,2077.25,6.75,3.52941179,24.5
31-maj-2017 08:24:11.699,14.84714413,2077.25,6.75,3.52941179,24.5
31-maj-2017 08:24:11.799,14.84714413,2077.25,6.75,3.52941179,24.5
31-maj-2017 08:24:11.897,14.72871017,2077.25,6.75,3.52941179,24.5
31-maj-2017 08:24:11.997,14.72871017,2077.25,5.25,3.52941179,24.5
31-maj-2017 08:24:12.096,14.72871017,2077.25,5.25,3.52941179,24.5
31-maj-2017 08:24:12.197,14.72871017,2072,5.25,3.52941179,24.5
31-maj-2017 08:24:12.297,14.72871017,2072,5.25,3.52941179,3.5
31-maj-2017 08:24:12.397,14.72871017,2072,5.25,3.52941179,3.5
31-maj-2017 08:24:12.496,14.72871017,2072,5.25,3.13725495,3.5
31-maj-2017 08:24:12.596,14.72871017,2072,5.25,3.13725495,3.5
31-maj-2017 08:24:12.697,14.72871017,2072,5.25,3.13725495,3.5
31-maj-2017 08:24:12.797,19.62751389,2072,5.25,3.13725495,3.5
31-maj-2017 08:24:12.897,19.62751389,2072,5.25,3.13725495,3.5
31-maj-2017 08:24:12.997,19.62751389,2072,5.5,3.13725495,3.5
31-maj-2017 08:24:13.096,19.62751389,2063.5,5.5,3.13725495,3.5
31-maj-2017 08:24:13.196,19.62751389,2063.5,5.5,3.13725495,3.5
31-maj-2017 08:24:13.298,19.62751389,2063.5,5.5,3.13725495,-2.5
31-maj-2017 08:24:13.397,19.62751389,2063.5,5.5,3.52941179,-2.5
31-maj-2017 08:24:13.496,19.62751389,2063.5,5.5,3.52941179,-2.5
31-maj-2017 08:24:13.596,19.62751389,2063.5,5.5,3.52941179,-2.5
31-maj-2017 08:24:13.697,19.62751389,2063.5,5.5,3.52941179,-2.5
31-maj-2017 08:24:13.797,29.39955139,2063.5,5.5,3.52941179,-2.5
31-maj-2017 08:24:13.897,29.39955139,2063.5,5.5,3.52941179,-2.5
31-maj-2017 08:24:13.996,29.39955139,2063.5,5.5,3.52941179,-2.5
31-maj-2017 08:24:14.097,29.39955139,2036.25,5.5,3.52941179,-2.5
31-maj-2017 08:24:14.197,29.39955139,2036.25,5.5,3.52941179,-2.5
31-maj-2017 08:24:14.296,29.39955139,2036.25,5.5,3.52941179,-2.5
31-maj-2017 08:24:14.395,29.39955139,2036.25,5.5,3.13725495,-2.5
31-maj-2017 08:24:14.496,29.39955139,2036.25,5.5,3.13725495,-2.5
31-maj-2017 08:24:14.596,29.39955139,2036.25,5.5,3.13725495,-2.5
31-maj-2017 08:24:14.698,29.39955139,2036.25,5.5,3.13725495,-2.5
31-maj-2017 08:24:14.797,29.39955139,2036.25,5.5,3.13725495,-2.5
31-maj-2017 08:24:14.898,29.39955139,2036.25,5.25,3.13725495,-2.5
31-maj-2017 08:24:14.997,29.39955139,2002.75,5.25,3.13725495,-2.5
31-maj-2017 08:24:15.098,29.39955139,2002.75,5.25,3.13725495,-2.5
31-maj-2017 08:24:15.197,29.39955139,2002.75,5.25,3.13725495,3
31-maj-2017 08:24:15.296,29.39955139,2002.75,5.25,3.13725495,3
31-maj-2017 08:24:15.396,29.39955139,2002.75,5.25,3.13725495,3
31-maj-2017 08:24:15.495,29.39955139,2002.75,5.25,3.13725495,3
31-maj-2017 08:24:15.597,29.39955139,2002.75,5.25,3.13725495,3
31-maj-2017 08:24:15.698,13.49055195,2002.75,5.25,3.13725495,3
31-maj-2017 08:24:15.798,13.49055195,2002.75,7.25,3.13725495,3
31-maj-2017 08:24:15.897,13.49055195,2002.75,7.25,3.13725495,3
31-maj-2017 08:24:15.997,13.49055195,1989.5,7.25,3.13725495,3
31-maj-2017 08:24:16.097,13.49055195,1989.5,7.25,3.13725495,3
31-maj-2017 08:24:16.199,13.49055195,1989.5,7.25,3.13725495,18
31-maj-2017 08:24:16.295,13.49055195,1989.5,7.25,-0.39215687,18
31-maj-2017 08:24:16.400,13.49055195,1989.5,7.25,-0.39215687,18
31-maj-2017 08:24:16.496,13.49055195,1989.5,7.25,-0.39215687,18
31-maj-2017 08:24:16.598,12.03706074,1989.5,7.25,-0.39215687,18
31-maj-2017 08:24:16.695,12.03706074,1989.5,7.25,-0.39215687,18
31-maj-2017 08:24:16.797,12.03706074,1989.5,14.5,-0.39215687,18
31-maj-2017 08:24:16.898,12.03706074,1982.25,14.5,-0.39215687,18
31-maj-2017 08:24:16.998,12.03706074,1982.25,14.5,-0.39215687,18
31-maj-2017 08:24:17.097,12.03706074,1982.25,14.5,-0.39215687,21
31-maj-2017 08:24:17.197,12.03706074,1982.25,14.5,9.8039217,21
31-maj-2017 08:24:17.299,12.03706074,1982.25,14.5,9.8039217,21
31-maj-2017 08:24:17.396,12.03706074,1982.25,14.5,9.8039217,21
31-maj-2017 08:24:17.496,12.03706074,1982.25,14.5,9.8039217,21
31-maj-2017 08:24:17.599,14.89379883,1982.25,14.5,9.8039217,21
31-maj-2017 08:24:17.697,14.89379883,1982.25,16.25,9.8039217,21
31-maj-2017 08:24:17.799,14.89379883,1982.25,16.25,9.8039217,21
31-maj-2017 08:24:17.896,14.89379883,1986,16.25,9.8039217,21
31-maj-2017 08:24:17.997,14.89379883,1986,16.25,9.8039217,21
31-maj-2017 08:24:18.098,14.89379883,1986,16.25,9.8039217,21
31-maj-2017 08:24:18.195,14.89379883,1986,16.25,12.94117641,21
31-maj-2017 08:24:18.297,14.89379883,1986,16.25,12.94117641,21
31-maj-2017 08:24:18.397,14.89379883,1986,16.25,12.94117641,21
31-maj-2017 08:24:18.496,14.91892147,1986,16.25,12.94117641,21
31-maj-2017 08:24:18.596,14.91892147,1986,16.25,12.94117641,21
31-maj-2017 08:24:18.695,14.91892147,1986,22.5,12.94117641,21
31-maj-2017 08:24:18.797,14.91892147,1986,22.5,12.94117641,21
31-maj-2017 08:24:18.900,14.91892147,2020,22.5,12.94117641,21
31-maj-2017 08:24:18.998,14.91892147,2020,22.5,12.94117641,20
31-maj-2017 08:24:19.098,14.91892147,2020,22.5,12.94117641,20
31-maj-2017 08:24:19.196,14.91892147,2020,22.5,14.50980377,20
31-maj-2017 08:24:19.295,14.91892147,2020,22.5,14.50980377,20
31-maj-2017 08:24:19.396,14.91892147,2020,22.5,14.50980377,20
31-maj-2017 08:24:19.496,14.57079983,2020,22.5,14.50980377,20
31-maj-2017 08:24:19.597,14.57079983,2020,22,14.50980377,20
31-maj-2017 08:24:19.696,14.57079983,2020,22,14.50980377,20
31-maj-2017 08:24:19.796,14.57079983,2054.75,22,14.50980377,20
31-maj-2017 08:24:19.897,14.57079983,2054.75,22,14.50980377,20
31-maj-2017 08:24:19.997,14.57079983,2054.75,22,14.50980377,20
31-maj-2017 08:24:20.097,14.57079983,2054.75,22,14.50980377,20
31-maj-2017 08:24:20.196,14.57079983,2054.75,22,14.50980377,20
31-maj-2017 08:24:20.298,14.57079983,2054.75,22,14.50980377,20
31-maj-2017 08:24:20.396,14.69999981,2054.75,22,14.50980377,20
31-maj-2017 08:24:20.496,14.69999981,2054.75,22,14.50980377,20
31-maj-2017 08:24:20.596,14.69999981,2054.75,20.5,14.50980377,20
31-maj-2017 08:24:20.697,14.69999981,2054.75,20.5,14.50980377,20
31-maj-2017 08:24:20.795,14.69999981,2094.75,20.5,14.50980377,20
31-maj-2017 08:24:20.898,14.69999981,2094.75,20.5,14.50980377,21.5
31-maj-2017 08:24:20.997,14.69999981,2094.75,20.5,14.50980377,21.5
31-maj-2017 08:24:21.097,14.69999981,2094.75,20.5,11.76470566,21.5
31-maj-2017 08:24:21.197,14.69999981,2094.75,20.5,11.76470566,21.5
31-maj-2017 08:24:21.297,14.69999981,2094.75,20.5,11.76470566,21.5
31-maj-2017 08:24:21.396,14.69999981,2094.75,20.5,11.76470566,21.5
31-maj-2017 08:24:21.496,14.69999981,2094.75,12.25,11.76470566,21.5
31-maj-2017 08:24:21.597,14.69999981,2094.75,12.25,11.76470566,21.5
31-maj-2017 08:24:21.696,14.69999981,2103.5,12.25,11.76470566,21.5
31-maj-2017 08:24:21.797,14.69999981,2103.5,12.25,11.76470566,21.5
31-maj-2017 08:24:21.897,14.69999981,2103.5,12.25,11.76470566,21.5
31-maj-2017 08:24:21.996,14.69999981,2103.5,12.25,7.05882359,21.5
31-maj-2017 08:24:22.097,14.69999981,2103.5,12.25,7.05882359,21.5
31-maj-2017 08:24:22.197,14.69999981,2103.5,12.25,7.05882359,21.5
31-maj-2017 08:24:22.297,14.82202148,2103.5,12.25,7.05882359,21.5
31-maj-2017 08:24:22.396,14.82202148,2103.5,12.25,7.05882359,21.5
31-maj-2017 08:24:22.496,14.82202148,2103.5,11,7.05882359,21.5
31-maj-2017 08:24:22.598,14.82202148,2103.5,11,7.05882359,21.5
31-maj-2017 08:24:22.698,14.82202148,2087,11,7.05882359,21.5
31-maj-2017 08:24:22.797,14.82202148,2087,11,7.05882359,21.5
31-maj-2017 08:24:22.897,14.82202148,2087,11,7.05882359,21.5
31-maj-2017 08:24:22.999,14.82202148,2087,11,6.66666698,21.5
31-maj-2017 08:24:23.097,14.82202148,2087,11,6.66666698,21.5
31-maj-2017 08:24:23.196,14.82202148,2087,11,6.66666698,21.5
31-maj-2017 08:24:23.298,15.43571758,2087,11,6.66666698,21.5
31-maj-2017 08:24:23.396,15.43571758,2087,11,6.66666698,21.5
31-maj-2017 08:24:23.496,15.43571758,2087,10.25,6.66666698,21.5
31-maj-2017 08:24:23.596,15.43571758,2056.5,10.25,6.66666698,21.5
31-maj-2017 08:24:23.696,15.43571758,2056.5,10.25,6.66666698,21.5
31-maj-2017 08:24:23.797,15.43571758,2056.5,10.25,6.66666698,21.5
31-maj-2017 08:24:23.898,15.43571758,2056.5,10.25,6.66666698,21.5
31-maj-2017 08:24:23.996,15.43571758,2056.5,10.25,10.1960783,21.5
